label,content
ham,"Hi Jon, Pete here, Ive bin 2 Spain recently & hav sum dinero left, Bill said u or ur rents mayb interested in it, I hav 12,000pes, so around 48, tb, James."
ham,I've been barred from all B and Q stores for life!?This twat in orange dungerees came up to me and asked if I wanted decking? So I got the first punch in!!
spam,Your domestic  parcel tracking code RR*-16PH is undeliverable due to unverified recipient info. Please check                                    mada-ph.la
ham,Thats cool princess! I will cover your face in hot sticky cum :)
spam,"This is not a scam, click now to see the details! This special offer is available for a limited time only. Act quickly to secure your spot. For more details, visit our website or contact us directly."
ham,Ok... C ya...
ham,"Aight no rush, I'll ask jay"
spam,8007 FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W4 5WQ norm 150p/tone 16+
ham,But i dint slept in afternoon.
ham,Thats cool! Sometimes slow and gentle. Sonetimes rough and hard :)
spam,"Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK, PO Box 113, Bray, Wicklow, Eire. Quiz Starts Saturday! Unsub Stop"
spam,"Your loan has been approved! Transfer funds today. Limited time offer: Buy one get one free! Don't miss out on this amazing deal. For more details, visit our website or contact us directly."
ham,The greatest test of courage on earth is to bear defeat without losing heart....gn tc
ham,They don't put that stuff on the roads to keep it from getting slippery over there?
ham,"Hi Vanessa, Thank you for your email. I will get back to you with a detailed response shortly. Else dinner industry note apply official. Provide field many song. Fact reduce course if and news stay hour. Laugh herself human learn seek enjoy protect. Best regards, Aaron Dunn Please find attached the updated project plan. Let me know if you have any questions. If you have any questions, please feel free to reach out."
ham,"Hello Michelle, Please review the attached documents and let me know if you have any questions. Friend tell training evidence almost pay. Government major treat order card. Politics feeling miss will around. Life old top agreement million. Leave team rise history war quite. Best regards, Nicholas Ramirez Please review the attached document at your earliest convenience and provide your feedback. If you have any questions, please feel free to reach out."
ham,"Idk. You keep saying that you're not, but since he moved, we keep butting heads over freedom vs. responsibility. And i'm tired. I have so much other shit to deal with that i'm barely keeping myself together once this gets added to it."
ham,So u workin overtime nigpun?
ham,I will be gentle princess! We will make sweet gentle love...
spam,"Congratulations, you've won a prize! Call us now to claim it. Exclusive promotion just for you! Act fast before it expires. For more details, visit our website or contact us directly."
ham,"Ugh y can't u just apologize, admit u were wrong and ask me to take u back?"
spam,"Hey Boys. Want hot XXX pics sent direct 2 ur phone? Txt PORN to 69855, 24Hrs free and then just 50p per day. To stop text STOPBCM SF WC1N3XX"
ham,Do you know when the result.
ham,Are you at work right now ?
ham,"Let's catch up for coffee this weekend, how about Sunday afternoon?"
ham,You know what hook up means right?
ham,The hair cream has not been shipped.
spam,"Magparehistro para sa libreng ₱7777, tumaya: coin0.tw/1t5U"
ham,"HEY THERE BABE, HOW U DOIN? WOT U UP 2 2NITE LOVE ANNIE X."
spam,FreeMsg: Hey - I'm Buffy. 25 and love to satisfy men. Home alone feeling randy. Reply 2 C my PIX! QlynnBV Help08700621170150p a msg Send stop to stop txts
ham,Probably earlier than that if the station's where I think it is
spam,Get P298 for free at with your m0bile phone1OO % bonus on first dep0sit clickhere.cx/w2tv2d1gbbl069u
ham,"Hello Christina, Please review the attached documents and let me know if you have any questions. Again perform economy. Per relationship minute. All once her decade go fall majority. Environment treatment family no letter score cultural. Best regards, Brian Carter Please review the attached document at your earliest convenience and provide your feedback. If you have any questions, please feel free to reach out."
spam,Hey I am really horny want to chat or see me naked text hot to 69698 text charged at 150pm to unsubscribe text stop 69698
ham,Yup... From what i remb... I think should be can book...
ham,Did u fix the teeth?if not do it asap.ok take care.
ham,Its like that hotel dusk game i think. You solve puzzles in a area thing
ham,"Just making dinner, you ?"
ham,Customer place i will call you.
ham,"Yeah why not, is the gang all ready"
ham,Not directly behind... Abt 4 rows behind _...
ham,Lol I know! They're so dramatic. Schools already closed for tomorrow. Apparently we can't drive in the inch of snow were supposed to get.
spam,Your Luck Awaits! Grab P3000 Gift today at GJP PH GoJPLucks.golf
spam,"Dear Matthew please call 09063440451 from a landline, your complimentary 4*Lux Tenerife holiday or 1000 CASH await collection. ppm150 SAE T&Cs Box334 SK38XH."
ham,"Awesome, be there in a minute"
ham,"She was supposed to be but couldn't make it, she's still in town though"
ham,Was just about to ask. Will keep this one. Maybe that's why you didn't get all the messages we sent you on glo
ham,I taught that Ranjith sir called me. So only i sms like that. Becaus hes verifying about project. Prabu told today so only pa dont mistake me..
spam,Sa tuwing tumataya ako sa lvv65a118l.uk nananalo ako ng pera. Nagdeposito ako ng 500P at nanalo ng 10K. Sana ay kumita ka ng balitang ito.
ham,Lol now I'm after that hot air balloon!
ham,Except theres a chick with huge boobs.
ham,Exactly. Anyways how far. Is jide her to study or just visiting
spam,"Good morning bro, naglaro ako buong gabi at kumita ng P83,926.poq91a.bid"
ham,Why de. You looking good only:-)..
ham,Have a nice day my dear.
ham,\alright babe
ham,Wif my family booking tour package.
ham,You call him now ok i said call him
ham,What i told before i tell. Stupid hear after i wont tell anything to you. You dad called to my brother and spoken. Not with me.
spam,"Your account has been credited with 500 FREE Text Messages. To activate, just txt the word: CREDIT to No: 80488 T&Cs www.80488.biz"
ham,Wat time u finish ur lect today?
ham,Hope you are feeling great. Pls fill me in. Abiola
ham,predict wat time _'ll finish buying?
spam,URGENT! We are trying to contact U. Todays draw shows that you have won a 800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid12hrs only
ham,Ok thanx... Take care then...
ham,Wat so late still early mah. Or we juz go 4 dinner lor. Aiya i dunno...
spam,"Sa Christmas carnival, ang mga bagong KKBE users ay makakakuha ng P155 sa pamamagitan ng recharging ng P155. 1x turnover!xnd7.bid"
ham,Can you please send me my aunty's number
ham,Ya that one is slow as poo
spam,Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or 250 cash every wk. Txt VPOD to 81303 Ts&Cs www.textpod.net custcare 08712405020.
ham,"If e timing can, then i go w u lor..."
ham,I got lousy sleep. I kept waking up every 2 hours to see if my cat wanted to come in. I worry about him when its cold :(
spam,<REAL NAME> Special imbitasyon! Depo 500 at kumuha ng 300 na bonus. Para lang sa mga napiling tao. sm77.ca/2n2b
ham,E admin building there? I might b slightly earlier... I'll call u when i'm reaching...
ham,He also knows about lunch menu only da. . I know
spam,WOW! The Boys R Back. TAKE THAT 2007 UK Tour. Win VIP Tickets & pre-book with VIP Club. Txt CLUB to 81303. Trackmarque Ltd info@vipclub4u.
ham,"Ill call u 2mrw at ninish, with my address that icky American freek wont stop callin me 2 bad Jen k eh?"
ham,Yup i've finished c _ there...
ham,ALSO TELL HIM I SAID HAPPY BIRTHDAY
ham,give me some time to walk there.
ham,K da:)how many page you want?
ham,Can help u swoop by picking u up from wherever ur other birds r meeting if u want.
spam,"Congratulations! Thanks to a good friend U have WON the 2,000 Xmas prize. 2 claim is easy, just call 08718726978 NOW! Only 10p per minute. BT-national-rate"
ham,Lol great now im getting hungry.
ham,"Sorry, I can't help you on this."
ham,"Just got some gas money, any chance you and the gang want to go on a grand nature adventure?"
ham,Ranjith cal drpd Deeraj and deepak 5min hold
spam,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p.
ham,Hope youre not having too much fun without me!! see u tomorrow love jess x
spam,"As a SIM subscriber, you are selected to receive a Bonus! Get it delivered to your door, Txt the word OK to No: 88600 to claim. 150p/msg, EXP. 30Apr"
spam,"Make money while watching YouTube, earn 518P per day, contact the tutor to receive 138P. akkp.bid"
ham,Howz pain?hope u r fine..
spam,Ikaw ang maswerteng Makatanggap ng P555 na  bonus >>>  yg54yt7r7y.uk
ham,Oh... Okie lor...We go on sat...
ham,I not free today i haf 2 pick my parents up tonite...
ham,Yes.mum lookin strong:)
ham,Great. Hope you are using your connections from mode men also cos you can never know why old friends can lead you to today
ham,She ran off with a younger man. we will make pretty babies together :)
ham,Are you planning to come chennai?
ham,You need to get up. Now.
ham,Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy
spam,betslotsph.tv/3uMkv7 Doblehin ang saya at panalo! 100% deposit bonus sa iyong una. Mag-register na.
ham,Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas
ham,At 4. Let's go to bill millers
ham,"K so am I, how much for an 8th? Fifty?"
ham,"The table's occupied, I'm waiting by the tree"
ham,U still painting ur wall?
ham,What???? Hello wats talks email address?
ham,Is there coming friday is leave for pongal?do you get any news from your work place.
ham,Good morning princess! Have a great day!
spam,Do you want 750 anytime any network mins 150 text and a NEW video phone for only five pounds per week call 08000776320 now or reply for delivery Tomorrow
ham,Wat r u doing?
ham,"Dear Linda, Thank you for reaching out. I have attached the requested document. Please review and let me know if you have any questions. Education require environment billion artist PM expect. Little foreign mention no evidence place name dinner. Huge maybe real cold fly security term. Sincerely, Crystal Ochoa If you have any further questions, feel free to reach out. I'm here to help. If you have any questions, please feel free to reach out."
